DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP
01-01-1948,05-12-1972,C625,21021,021021,Chienes/Kiens,CHIENES,KIENS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,C625,21021,021021,Chienes/Kiens,CHIENES,KIENS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,C652,802109,802109,Chiusa all'Isarco/Klausen,CHIUSA ALL'ISARCO,KLAUSEN,021507,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,C652,22973,022973,Chiusa all'Isarco/Klausen,CHIUSA ALL'ISARCO,KLAUSEN,021507,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,C652,22973,022973,Chiusa/Klausen,CHIUSA,KLAUSEN,,022,1,Provincia,00,TN,2
12-01-1927,04-06-1929,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
04-06-1929,01-01-1948,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,00,BZ,2
01-01-1948,23-11-1960,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,04,BZ,2
23-11-1960,05-12-1972,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,1,Provincia,04,BZ,2
05-12-1972,15-03-2017,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,2,Provincia autonoma,04,BZ,2
15-03-2017,31-12-9999,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,2,Provincia autonoma,04,BZ,2
15-03-2017,31-12-9999,C652,21022,021022,Chiusa/Klausen,CHIUSA,KLAUSEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,C671,802112,802112,Ciars/Tschars,CIARS,TSCHARS,021538,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,C671,22974,022974,Ciars/Tschars,CIARS,TSCHARS,021538,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,C671,22974,022974,Ciardes/Tschars,CIARDES,TSCHARS,,022,1,Provincia,00,TN,2
12-01-1927,14-02-1929,C671,21812,021812,Ciardes/Tschars,CIARDES,TSCHARS,,021,1,Provincia,00,BZ,2
14-02-1929,14-02-1929,C671,21812,021812,Ciardes/Tschars,CIARDES,TSCHARS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C799,802120,802120,Clusio/Schleis,CLUSIO,SCHLEIS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,C799,22975,022975,Clusio/Schleis,CLUSIO,SCHLEIS,,022,1,Provincia,00,TN,2
12-01-1927,26-01-1928,C799,21813,021813,Clusio/Schleis,CLUSIO,SCHLEIS,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,C799,21813,021813,Clusio/Schleis,CLUSIO,SCHLEIS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C833,802123,802123,Colderano/Goldrain,COLDERANO,GOLDRAIN,021539,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,C833,22976,022976,Colderano/Goldrain,COLDERANO,GOLDRAIN,021539,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,C833,22976,022976,Coldrano/Goldrain,COLDRANO,GOLDRAIN,,022,1,Provincia,00,TN,2
12-01-1927,09-12-1928,C833,21814,021814,Coldrano/Goldrain,COLDRANO,GOLDRAIN,,021,1,Provincia,00,BZ,2
09-12-1928,09-12-1928,C833,21814,021814,Coldrano/Goldrain,COLDRANO,GOLDRAIN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C837,802124,802124,Colfosco/Colfosco,COLFOSCO,COLFOSCO,,802,1,Provincia,00,TN,2
14-02-1923,15-09-1925,C837,21815,021815,Colfosco/Colfosco,COLFOSCO,COLFOSCO,,022,1,Provincia,00,TN,2
15-09-1925,15-09-1925,C837,21815,021815,Colfosco/Colfosco,COLFOSCO,COLFOSCO,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,C861,802125,802125,Colle in Casies/Pichl in Gsies,COLLE IN CASIES,PICHL IN GSIES,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,C861,22977,022977,Colle in Casies/Pichl in Gsies,COLLE IN CASIES,PICHL IN GSIES,,022,1,Provincia,00,TN,2
12-01-1927,15-05-1929,C861,21816,021816,Colle in Casies/Pichl in Gsies,COLLE IN CASIES,PICHL IN GSIES,,021,1,Provincia,00,BZ,2
15-05-1929,15-05-1929,C861,21816,021816,Colle in Casies/Pichl in Gsies,COLLE IN CASIES,PICHL IN GSIES,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C881,802127,802127,Colli in Pusteria/Pichlern,COLLI IN PUSTERIA,PICHLERN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,C881,22978,022978,Colli in Pusteria/Pichlern,COLLI IN PUSTERIA,PICHLERN,,022,1,Provincia,00,TN,2
12-01-1927,26-03-1929,C881,21817,021817,Colli in Pusteria/Pichlern,COLLI IN PUSTERIA,PICHLERN,,021,1,Provincia,00,BZ,2
26-03-1929,26-03-1929,C881,21817,021817,Colli in Pusteria/Pichlern,COLLI IN PUSTERIA,PICHLERN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C907,802130,802130,Colsano/Galsaun,COLSANO,GALSAUN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,C907,22979,022979,Colsano/Galsaun,COLSANO,GALSAUN,,022,1,Provincia,00,TN,2
12-01-1927,14-02-1929,C907,21818,021818,Colsano/Galsaun,COLSANO,GALSAUN,,021,1,Provincia,00,BZ,2
14-02-1929,14-02-1929,C907,21818,021818,Colsano/Galsaun,COLSANO,GALSAUN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,B799,802135,802135,Carnedo/Karneid,CARNEDO,KARNEID,021508,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,B799,22980,022980,Carnedo/Karneid,CARNEDO,KARNEID,021508,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,B799,22980,022980,Cornedo/Karneid,CORNEDO,KARNEID,021509,022,1,Provincia,00,TN,2
12-01-1927,13-04-1929,B799,21023,021023,Cornedo/Karneid,CORNEDO,KARNEID,021509,021,1,Provincia,00,BZ,2
13-04-1929,01-01-1948,B799,21023,021023,Cornedo all'Isarco/Karneid,CORNEDO ALL'ISARCO,KARNEID,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,B799,21023,021023,Cornedo all'Isarco/Karneid,CORNEDO ALL'ISARCO,KARNEID,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,B799,21023,021023,Cornedo all'Isarco/Karneid,CORNEDO ALL'ISARCO,KARNEID,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,D048,802136,802136,Cortaccia/Kurtatsch,CORTACCIA,KURTATSCH,021510,802,1,Provincia,00,TN,2
14-02-1923,01-01-1948,D048,22981,022981,Cortaccia/Kurtatsch,CORTACCIA,KURTATSCH,021510,022,1,Provincia,00,TN,2
01-01-1948,14-03-1948,D048,22981,022981,Cortaccia/Kurtatsch,CORTACCIA,KURTATSCH,021510,022,1,Provincia,04,TN,2
14-03-1948,22-09-1971,D048,21024,021024,Cortaccia/Kurtatsch,CORTACCIA,KURTATSCH,021510,021,1,Provincia,04,BZ,2
22-09-1971,05-12-1972,D048,21024,021024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,CORTACCIA SULLA STRADA DEL VINO,KURTATSCH AN DER WEINSTRAßE,,021,1,Provincia,04,BZ,2
05-12-1972,01-02-1978,D048,21024,021024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,CORTACCIA SULLA STRADA DEL VINO,KURTATSCH AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
01-02-1978,28-11-1990,D048,21024,021024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,CORTACCIA SULLA STRADA DEL VINO,KURTATSCH AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
28-11-1990,31-12-9999,D048,21024,021024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,CORTACCIA SULLA STRADA DEL VINO,KURTATSCH AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
28-11-1990,31-12-9999,D048,21024,021024,Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße,CORTACCIA SULLA STRADA DEL VINO,KURTATSCH AN DER WEINSTRAßE,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,D059,802137,802137,Corte in Pusteria/Hofern,CORTE IN PUSTERIA,HOFERN,021540,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,D059,22982,022982,Corte in Pusteria/Hofern,CORTE IN PUSTERIA,HOFERN,021540,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,D059,22982,022982,Corti in Pusteria/Hofern,CORTI IN PUSTERIA,HOFERN,,022,1,Provincia,00,TN,2
12-01-1927,24-03-1929,D059,21819,021819,Corti in Pusteria/Hofern,CORTI IN PUSTERIA,HOFERN,,021,1,Provincia,00,BZ,2
24-03-1929,24-03-1929,D059,21819,021819,Corti in Pusteria/Hofern,CORTI IN PUSTERIA,HOFERN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,D075,802139,802139,Cortina all'Adige/Kurtinig,CORTINA ALL'ADIGE,KURTINIG,021511,802,1,Provincia,00,TN,2
14-02-1923,27-06-1928,D075,22983,022983,Cortina all'Adige/Kurtinig,CORTINA ALL'ADIGE,KURTINIG,021511,022,1,Provincia,00,TN,2
27-06-1928,27-06-1928,D075,22983,022983,Cortina all'Adige/Kurtinig,CORTINA ALL'ADIGE,KURTINIG,021511,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,D079,802140,802140,Corvara in Badia/Corvara,CORVARA IN BADIA,CORVARA,,802,1,Provincia,00,TN,2
14-02-1923,15-09-1925,D079,22984,022984,Corvara in Badia/Corvara,CORVARA IN BADIA,CORVARA,,022,1,Provincia,00,TN,2
15-09-1925,12-01-1927,D079,22984,022984,Ladinia/Corvara,LADINIA,CORVARA,021512,022,1,Provincia,00,TN,2
15-09-1925,12-01-1927,D079,22984,022984,Ladinia/Corvara,LADINIA,CORVARA,021512,022,1,Provincia,00,TN,2
12-01-1927,17-10-1938,D079,21026,021026,Ladinia/Corvara,LADINIA,CORVARA,021512,021,1,Provincia,00,BZ,2
17-10-1938,01-01-1948,D079,21026,021026,Corvara in Badia/Corvara,CORVARA IN BADIA,CORVARA,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,D079,21026,021026,Corvara in Badia/Corvara,CORVARA IN BADIA,CORVARA,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,D079,21026,021026,Corvara in Badia/Corvara,CORVARA IN BADIA,CORVARA,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,D080,802141,802141,Corvara in Passiria/Rabenstein,CORVARA IN PASSIRIA,RABENSTEIN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,D080,22985,022985,Corvara in Passiria/Rabenstein,CORVARA IN PASSIRIA,RABENSTEIN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,D080,21820,021820,Corvara in Passiria/Rabenstein,CORVARA IN PASSIRIA,RABENSTEIN,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,D080,21820,021820,Corvara in Passiria/Rabenstein,CORVARA IN PASSIRIA,RABENSTEIN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,D083,802142,802142,Corzes/Kortsch,CORZES,KORTSCH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,D083,22986,022986,Corzes/Kortsch,CORZES,KORTSCH,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,D083,21821,021821,Corzes/Kortsch,CORZES,KORTSCH,,021,1,Provincia,00,BZ,2
12-05-1928,12-05-1928,D083,21821,021821,Corzes/Kortsch,CORZES,KORTSCH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,C401,802144,802144,Cavolano/Göflan,CAVOLANO,GÖFLAN,021541,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,C401,22987,022987,Cavolano/Göflan,CAVOLANO,GÖFLAN,021541,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,C401,22987,022987,Covelano/Göflan,COVELANO,GÖFLAN,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,C401,21822,021822,Covelano/Göflan,COVELANO,GÖFLAN,,021,1,Provincia,00,BZ,2
12-05-1928,12-05-1928,C401,21822,021822,Covelano/Göflan,COVELANO,GÖFLAN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,D032,802149,802149,Corona alla Muta/Graun,CORONA ALLA MUTA,GRAUN,021542,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,D032,22988,022988,Corona alla Muta/Graun,CORONA ALLA MUTA,GRAUN,021542,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,D032,22988,022988,Curon/Graun,CURON,GRAUN,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1928,D032,21823,021823,Curon/Graun,CURON,GRAUN,,021,1,Provincia,00,BZ,2
15-06-1928,15-06-1928,D032,21823,021823,Curon/Graun,CURON,GRAUN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,D311,802161,802161,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,D311,22989,022989,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,022,1,Provincia,00,TN,2
12-01-1927,13-03-1928,D311,21028,021028,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,021,1,Provincia,00,BZ,2
13-03-1928,01-01-1948,D311,21028,021028,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,D311,21028,021028,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,D311,21028,021028,Dobbiaco/Toblach,DOBBIACO,TOBLACH,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,D392,802166,802166,Egna/Neumarkt,EGNA,NEUMARKT,,802,1,Provincia,00,TN,2
14-02-1923,01-01-1948,D392,22990,022990,Egna/Neumarkt,EGNA,NEUMARKT,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,E764,802245,802245,Luson/Lüsen,LUSON,LÜSEN,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E764,22420,022420,Luson/Lüsen,LUSON,LÜSEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,E764,21044,021044,Luson/Lüsen,LUSON,LÜSEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,E764,21044,021044,Luson/Lüsen,LUSON,LÜSEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,E764,21044,021044,Luson/Lüsen,LUSON,LÜSEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,E768,802246,802246,Lutago/Luttach,LUTAGO,LUTTACH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E768,22421,022421,Lutago/Luttach,LUTAGO,LUTTACH,,022,1,Provincia,00,TN,2
12-01-1927,21-02-1929,E768,21839,021839,Lutago/Luttach,LUTAGO,LUTTACH,,021,1,Provincia,00,BZ,2
21-02-1929,21-02-1929,E768,21839,021839,Lutago/Luttach,LUTAGO,LUTTACH,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,E827,802250,802250,Magrè/Margreid,MAGRÈ,MARGREID,,802,1,Provincia,00,TN,2
14-02-1923,27-06-1928,E827,21840,021840,Magrè/Margreid,MAGRÈ,MARGREID,,022,1,Provincia,00,TN,2
27-06-1928,27-06-1928,E827,21840,021840,Magrè/Margreid,MAGRÈ,MARGREID,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,E831,802251,802251,Maia Alta/Obermais,MAIA ALTA,OBERMAIS,,802,1,Provincia,00,TN,2
14-02-1923,08-11-1923,E831,21841,021841,Maia Alta/Obermais,MAIA ALTA,OBERMAIS,,022,1,Provincia,00,TN,2
08-11-1923,08-11-1923,E831,21841,021841,Maia Alta/Obermais,MAIA ALTA,OBERMAIS,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,E832,802252,802252,Maia Bassa/Untermais,MAIA BASSA,UNTERMAIS,,802,1,Provincia,00,TN,2
14-02-1923,08-11-1923,E832,21842,021842,Maia Bassa/Untermais,MAIA BASSA,UNTERMAIS,,022,1,Provincia,00,TN,2
08-11-1923,08-11-1923,E832,21842,021842,Maia Bassa/Untermais,MAIA BASSA,UNTERMAIS,,022,1,Provincia,00,TN,2
16-10-1920,14-02-1923,E861,802255,802255,Malles/Mals,MALLES,MALS,021548,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,E861,22425,022425,Malles/Mals,MALLES,MALS,021548,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,E861,22425,022425,Mallas/Mals,MALLAS,MALS,,022,1,Provincia,00,TN,2
12-01-1927,26-01-1928,E861,21843,021843,Mallas/Mals,MALLAS,MALS,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,E861,21843,021843,Mallas/Mals,MALLAS,MALS,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,E895,802257,802257,Montale in Pusteria/Monthal,MONTALE IN PUSTERIA,MONTHAL,021549,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,E895,22426,022426,Montale in Pusteria/Monthal,MONTALE IN PUSTERIA,MONTHAL,021549,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,E895,22426,022426,Mantana/Monthal,MANTANA,MONTHAL,,022,1,Provincia,00,TN,2
12-01-1927,14-12-1928,E895,21844,021844,Mantana/Monthal,MANTANA,MONTHAL,,021,1,Provincia,00,BZ,2
14-12-1928,14-12-1928,E895,21844,021844,Mantana/Monthal,MANTANA,MONTHAL,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,E916,802260,802260,Maranza in Pusteria/Meransen,MARANZA IN PUSTERIA,MERANSEN,021550,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,E916,22427,022427,Maranza in Pusteria/Meransen,MARANZA IN PUSTERIA,MERANSEN,021550,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,E916,22427,022427,Maranza/Meransen,MARANZA,MERANSEN,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,I687,21092,021092,Sesto/Sexten,SESTO,SEXTEN,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,I687,21092,021092,Sesto/Sexten,SESTO,SEXTEN,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,I687,21092,021092,Sesto/Sexten,SESTO,SEXTEN,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,I729,802467,802467,Silandro/Schlanders,SILANDRO,SCHLANDERS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,I729,22640,022640,Silandro/Schlanders,SILANDRO,SCHLANDERS,,022,1,Provincia,00,TN,2
12-01-1927,12-05-1928,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
12-05-1928,01-01-1948,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
12-05-1928,01-01-1948,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
12-05-1928,01-01-1948,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
12-05-1928,01-01-1948,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
12-05-1928,01-01-1948,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,I729,21093,021093,Silandro/Schlanders,SILANDRO,SCHLANDERS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,I769,802469,802469,Sliniga/Schlinig,SLINIGA,SCHLINIG,021571,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,I769,22641,022641,Sliniga/Schlinig,SLINIGA,SCHLINIG,021571,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,I769,22641,022641,Slingia/Schlinig,SLINGIA,SCHLINIG,,022,1,Provincia,00,TN,2
12-01-1927,26-01-1928,I769,21896,021896,Slingia/Schlinig,SLINGIA,SCHLINIG,,021,1,Provincia,00,BZ,2
26-01-1928,26-01-1928,I769,21896,021896,Slingia/Schlinig,SLINGIA,SCHLINIG,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,I771,802470,802470,Sluderno/Schluderns,SLUDERNO,SCHLUDERNS,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,I771,22642,022642,Sluderno/Schluderns,SLUDERNO,SCHLUDERNS,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,I771,21094,021094,Sluderno/Schluderns,SLUDERNO,SCHLUDERNS,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,I771,21094,021094,Sluderno/Schluderns,SLUDERNO,SCHLUDERNS,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,I771,21094,021094,Sluderno/Schluderns,SLUDERNO,SCHLUDERNS,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,I900,802476,802476,Spignes/Spinges,SPIGNES,SPINGES,021572,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,I900,22643,022643,Spignes/Spinges,SPIGNES,SPINGES,021572,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,I900,22643,022643,Spinga/Spinges,SPINGA,SPINGES,,022,1,Provincia,00,TN,2
12-01-1927,30-05-1929,I900,21897,021897,Spinga/Spinges,SPINGA,SPINGES,,021,1,Provincia,00,BZ,2
30-05-1929,30-05-1929,I900,21897,021897,Spinga/Spinges,SPINGA,SPINGES,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,I940,802479,802479,Stave/Staben,STAVE,STABEN,021573,802,1,Provincia,00,TN,2
14-02-1923,27-04-1923,I940,22644,022644,Stave/Staben,STAVE,STABEN,021573,022,1,Provincia,00,TN,2
27-04-1923,12-01-1927,I940,22644,022644,Stava/Staben,STAVA,STABEN,,022,1,Provincia,00,TN,2
17-10-1928,01-01-1948,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,00,BZ,2
17-10-1928,01-01-1948,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,00,BZ,2
17-10-1928,01-01-1948,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,00,BZ,2
17-10-1928,01-01-1948,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,00,BZ,2
01-01-1948,02-03-1955,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,04,BZ,2
02-03-1955,02-03-1955,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,04,BZ,2
02-03-1955,02-03-1955,M307,21872,021872,Rasun Valdaora/Rasen Olang,RASUN VALDAORA,RASEN OLANG,,021,1,Provincia,04,BZ,2
12-01-1927,30-05-1929,E916,21845,021845,Maranza/Meransen,MARANZA,MERANSEN,,021,1,Provincia,00,BZ,2
30-05-1929,30-05-1929,E916,21845,021845,Maranza/Meransen,MARANZA,MERANSEN,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,E938,802262,802262,Marebbe/Enneberg,MAREBBE,ENNEBERG,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E938,22428,022428,Marebbe/Enneberg,MAREBBE,ENNEBERG,,022,1,Provincia,00,TN,2
12-01-1927,14-02-1929,E938,21047,021047,Marebbe/Enneberg,MAREBBE,ENNEBERG,,021,1,Provincia,00,BZ,2
14-02-1929,01-01-1948,E938,21047,021047,Marebbe/Enneberg,MAREBBE,ENNEBERG,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,E938,21047,021047,Marebbe/Enneberg,MAREBBE,ENNEBERG,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,E938,21047,021047,Marebbe/Enneberg,MAREBBE,ENNEBERG,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,E943,802263,802263,Mareta/Mareit,MARETA,MAREIT,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E943,22429,022429,Mareta/Mareit,MARETA,MAREIT,,022,1,Provincia,00,TN,2
12-01-1927,15-06-1929,E943,21846,021846,Mareta/Mareit,MARETA,MAREIT,,021,1,Provincia,00,BZ,2
15-06-1929,15-06-1929,E943,21846,021846,Mareta/Mareit,MARETA,MAREIT,,021,1,Provincia,00,BZ,2
16-10-1920,14-02-1923,E959,802265,802265,Marlengo/Marling,MARLENGO,MARLING,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E959,22430,022430,Marlengo/Marling,MARLENGO,MARLING,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,E959,21048,021048,Marlengo/Marling,MARLENGO,MARLING,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,E959,21048,021048,Marlengo/Marling,MARLENGO,MARLING,,021,1,Provincia,04,BZ,2
05-12-1972,18-09-1974,E959,21048,021048,Marlengo/Marling,MARLENGO,MARLING,,021,2,Provincia autonoma,04,BZ,2
18-09-1974,23-10-1985,E959,21048,021048,Marlengo/Marling,MARLENGO,MARLING,,021,2,Provincia autonoma,04,BZ,2
23-10-1985,31-12-9999,E959,21048,021048,Marlengo/Marling,MARLENGO,MARLING,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,E981,802266,802266,Martello/Martell,MARTELLO,MARTELL,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,E981,22431,022431,Martello/Martell,MARTELLO,MARTELL,,022,1,Provincia,00,TN,2
12-01-1927,01-01-1948,E981,21049,021049,Martello/Martell,MARTELLO,MARTELL,,021,1,Provincia,00,BZ,2
01-01-1948,05-12-1972,E981,21049,021049,Martello/Martell,MARTELLO,MARTELL,,021,1,Provincia,04,BZ,2
05-12-1972,31-12-9999,E981,21049,021049,Martello/Martell,MARTELLO,MARTELL,,021,2,Provincia autonoma,04,BZ,2
16-10-1920,14-02-1923,F062,802271,802271,Mazia/Matsch,MAZIA,MATSCH,,802,1,Provincia,00,TN,2
14-02-1923,12-01-1927,F062,22432,022432,Mazia/Matsch,MAZIA,MATSCH,,022,1,Provincia,00,TN,2
