ID_COMUNE,ID_UTS,DATA_INIZIO_AMMINISTRATIVA,DATA_FINE_AMMINISTRATIVA,COD_CATASTO,PRO_COM,PRO_COM_T,COMUNE,COMUNE_IT,COMUNE_A,COD_DEN_STORICO,COD_UTS,ID_UTS_TIPO,DESC_UTS_TIPO,COD_REG,SIGLA_UTS,COD_RIP,COD_VARIAZIONE,ID_COMUNE_REL
10852,15,1952-01-29,1962-02-03,L870,34810,034810,Vigatto,VIGATTO,,,34,1,Provincia,8,PR,2,CS,4136
10852,15,1962-02-03,1962-02-03,L870,34810,034810,Vigatto,VIGATTO,,,34,1,Provincia,8,PR,2,ES,4136
10853,80,1952-04-19,2021-03-17,D839,7029,007029,Gaby,GABY,,,7,1,Provincia,2,AO,1,CS,409
10853,80,2021-03-17,9999-12-31,D839,7029,007029,Gaby,GABY,,,7,1,Provincia,2,AO,1,AQ,409
10853,80,2021-03-17,9999-12-31,D839,7029,007029,Gaby,GABY,,,7,1,Provincia,2,AO,1,CE,409
10854,49,1952-04-24,1995-01-01,C726,79032,079032,Cirò Marina,CIRÒ MARINA,,,79,1,Provincia,18,CZ,4,CS,6756
10854,105,1995-01-01,9999-12-31,C726,101008,101008,Cirò Marina,CIRÒ MARINA,,,101,1,Provincia,18,KR,4,AP,10854
10855,75,1952-05-17,1972-12-05,E664,22108,022108,Lona-Lases,LONA-LASES,,,22,1,Provincia,4,TN,2,CS,8946
10855,75,1972-12-05,9999-12-31,E664,22108,022108,Lona-Lases,LONA-LASES,,,22,2,Provincia autonoma,4,TN,2,APUTS,10855
10856,75,1952-05-17,1972-12-05,D516,22082,022082,Faver,FAVER,,,22,1,Provincia,4,TN,2,CS,9043
10856,75,1972-12-05,2016-01-01,D516,22082,022082,Faver,FAVER,,,22,2,Provincia autonoma,4,TN,2,APUTS,10856
10856,75,2016-01-01,2016-01-01,D516,22082,022082,Faver,FAVER,,,22,2,Provincia autonoma,4,TN,2,ES,11228
10857,75,1952-05-17,1972-12-05,E614,22105,022105,Lisignago,LISIGNAGO,,,22,1,Provincia,4,TN,2,CS,9043
10857,75,1972-12-05,2016-01-01,E614,22105,022105,Lisignago,LISIGNAGO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10857
10857,75,2016-01-01,2016-01-01,E614,22105,022105,Lisignago,LISIGNAGO,,,22,2,Provincia autonoma,4,TN,2,ES,11234
10858,75,1952-05-17,1972-12-05,D565,22083,022083,Fiavè,FIAVÈ,,,22,1,Provincia,4,TN,2,CS,9924
10858,75,1972-12-05,9999-12-31,D565,22083,022083,Fiavè,FIAVÈ,,,22,2,Provincia autonoma,4,TN,2,APUTS,10858
10859,75,1952-05-17,1972-12-05,A933,22019,022019,Bolbeno,BOLBENO,,,22,1,Provincia,4,TN,2,CS,9459
10859,75,1972-12-05,2016-01-01,A933,22019,022019,Bolbeno,BOLBENO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10859
10859,75,2016-01-01,2016-01-01,A933,22019,022019,Bolbeno,BOLBENO,,,22,2,Provincia autonoma,4,TN,2,ES,11232
10860,75,1952-05-17,1972-12-05,M198,22227,022227,Zuclo,ZUCLO,,,22,1,Provincia,4,TN,2,CS,9459
10860,75,1972-12-05,2016-01-01,M198,22227,022227,Zuclo,ZUCLO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10860
10860,75,2016-01-01,2016-01-01,M198,22227,022227,Zuclo,ZUCLO,,,22,2,Provincia autonoma,4,TN,2,ES,11232
10861,75,1952-05-17,1972-12-05,E150,22094,022094,Grauno,GRAUNO,,,22,1,Provincia,4,TN,2,CS,9145
10861,75,1972-12-05,2016-01-01,E150,22094,022094,Grauno,GRAUNO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10861
10861,75,2016-01-01,2016-01-01,E150,22094,022094,Grauno,GRAUNO,,,22,2,Provincia autonoma,4,TN,2,ES,11228
10862,75,1952-05-17,1972-12-05,L550,22208,022208,Valda,VALDA,,,22,1,Provincia,4,TN,2,CS,9145
10862,75,1972-12-05,2016-01-01,L550,22208,022208,Valda,VALDA,,,22,2,Provincia autonoma,4,TN,2,APUTS,10862
10862,75,2016-01-01,2016-01-01,L550,22208,022208,Valda,VALDA,,,22,2,Provincia autonoma,4,TN,2,ES,11228
10863,83,1952-05-17,1971-09-22,D075,21025,021025,Cortina all'Adige/Kurtinig,CORTINA ALL'ADIGE,KURTINIG,021511,21,1,Provincia,4,BZ,2,CS,9972
10863,83,1971-09-22,1972-12-05,D075,21025,021025,Cortina sulla strada del vino/Kurtinig an der Weinstraße,CORTINA SULLA STRADA DEL VINO,KURTINIG AN DER WEINSTRAßE,,21,1,Provincia,4,BZ,2,CD,10863
10863,83,1972-12-05,9999-12-31,D075,21025,021025,Cortina sulla strada del vino/Kurtinig an der Weinstraße,CORTINA SULLA STRADA DEL VINO,KURTINIG AN DER WEINSTRAßE,,21,2,Provincia autonoma,4,BZ,2,APUTS,10863
10864,75,1952-05-17,1972-12-05,B783,22042,022042,Carisolo,CARISOLO,,,22,1,Provincia,4,TN,2,CS,9291
10864,75,1972-12-05,9999-12-31,B783,22042,022042,Carisolo,CARISOLO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10864
10865,75,1952-05-17,1972-12-05,E065,22093,022093,Giustino,GIUSTINO,,,22,1,Provincia,4,TN,2,CS,9291
10865,75,1972-12-05,9999-12-31,E065,22093,022093,Giustino,GIUSTINO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10865
10866,75,1952-05-17,1972-12-05,F045,22112,022112,Massimeno,MASSIMENO,,,22,1,Provincia,4,TN,2,CS,9291
10866,75,1972-12-05,9999-12-31,F045,22112,022112,Massimeno,MASSIMENO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10866
10867,75,1952-05-17,1972-12-05,F068,22113,022113,Mazzin,MAZZIN,,,22,1,Provincia,4,TN,2,CS,9510
10867,75,1972-12-05,9999-12-31,F068,22113,022113,Mazzin,MAZZIN,,,22,2,Provincia autonoma,4,TN,2,APUTS,10867
10868,75,1952-05-17,1956-01-04,G950,22145,022145,Pozza,POZZA,,022511,22,1,Provincia,4,TN,2,CS,9510
10868,75,1956-01-04,1972-12-05,G950,22145,022145,Pozza di Fassa,POZZA DI FASSA,,,22,1,Provincia,4,TN,2,CD,10868
10868,75,1972-12-05,2018-01-01,G950,22145,022145,Pozza di Fassa,POZZA DI FASSA,,,22,2,Provincia autonoma,4,TN,2,APUTS,10868
10868,75,2018-01-01,2018-01-01,G950,22145,022145,Pozza di Fassa,POZZA DI FASSA,,,22,2,Provincia autonoma,4,TN,2,ES,11261
10869,75,1952-05-17,1972-12-05,I839,22176,022176,Soraga,SORAGA,,022523,22,1,Provincia,4,TN,2,CS,9510
10869,75,1972-12-05,2017-03-15,I839,22176,022176,Soraga,SORAGA,,022523,22,2,Provincia autonoma,4,TN,2,APUTS,10869
10869,75,2017-03-15,9999-12-31,I839,22176,022176,Soraga di Fassa,SORAGA DI FASSA,,,22,2,Provincia autonoma,4,TN,2,CD,10869
10870,75,1952-05-17,1972-12-05,F396,22122,022122,Montagne,MONTAGNE,,,22,1,Provincia,4,TN,2,CS,9321
10870,75,1972-12-05,2016-01-01,F396,22122,022122,Montagne,MONTAGNE,,,22,2,Provincia autonoma,4,TN,2,APUTS,10870
10870,75,2016-01-01,2016-01-01,F396,22122,022122,Montagne,MONTAGNE,,,22,2,Provincia autonoma,4,TN,2,ES,11240
10871,75,1952-05-17,1972-12-05,H039,22148,022148,Preore,PREORE,,,22,1,Provincia,4,TN,2,CS,9321
10871,75,1972-12-05,2016-01-01,H039,22148,022148,Preore,PREORE,,,22,2,Provincia autonoma,4,TN,2,APUTS,10871
10871,75,2016-01-01,2016-01-01,H039,22148,022148,Preore,PREORE,,,22,2,Provincia autonoma,4,TN,2,ES,11240
10872,51,1952-08-17,2016-06-06,I407,81020,081020,San Vito Lo Capo,SAN VITO LO CAPO,,,81,1,Provincia,19,TP,5,CS,6994
10872,128,2016-06-06,9999-12-31,I407,81020,081020,San Vito Lo Capo,SAN VITO LO CAPO,,,81,4,Libero consorzio di comuni,19,TP,5,APUTS,10872
10873,75,1952-09-20,1972-12-05,I714,22173,022173,Sfruz,SFRUZ,,,22,1,Provincia,4,TN,2,CS,9075
10056,1,1947-10-11,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,ES,10662
10056,1,1947-10-11,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,ES,10665
10056,1,1947-10-11,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,ES,10664
10056,1,1947-10-11,1947-10-11,G401,1847,001847,Pedanea,PEDANEA,,,1,1,Provincia,0,TO,1,ES,10663
10057,37,1929-04-12,1945-09-01,D799,63846,063846,Frignano,FRIGNANO,,,63,1,Provincia,0,NA,4,CS,5176
10057,37,1929-04-12,1945-09-01,D799,63846,063846,Frignano,FRIGNANO,,,63,1,Provincia,0,NA,4,CS,5232
10057,37,1929-04-12,1945-09-01,D799,63846,063846,Frignano,FRIGNANO,,,63,1,Provincia,0,NA,4,CS,5213
10057,98,1945-09-01,1946-11-08,D799,61806,061806,Frignano,FRIGNANO,,,61,1,Provincia,0,CE,4,AP,10057
10057,98,1946-11-08,1946-11-08,D799,61806,061806,Frignano,FRIGNANO,,,61,1,Provincia,0,CE,4,ES,10353
10057,98,1946-11-08,1946-11-08,D799,61806,061806,Frignano,FRIGNANO,,,61,1,Provincia,0,CE,4,ES,10352
10058,4,1929-04-13,1935-04-15,G358,6908,006908,Passerano Marmorito,PASSERANO MARMORITO,,,6,1,Provincia,0,AL,1,CS,1164
10058,4,1929-04-13,1935-04-15,G358,6908,006908,Passerano Marmorito,PASSERANO MARMORITO,,,6,1,Provincia,0,AL,1,CS,1163
10058,4,1929-04-13,1935-04-15,G358,6908,006908,Passerano Marmorito,PASSERANO MARMORITO,,,6,1,Provincia,0,AL,1,CS,1161
10058,97,1935-04-15,1948-01-01,G358,5082,005082,Passerano Marmorito,PASSERANO MARMORITO,,,5,1,Provincia,0,AT,1,AP,10058
10058,97,1948-01-01,9999-12-31,G358,5082,005082,Passerano Marmorito,PASSERANO MARMORITO,,,5,1,Provincia,1,AT,1,,
10059,12,1929-04-19,1948-01-01,L788,18175,018175,Verrua Po,VERRUA PO,,,18,1,Provincia,0,PV,1,CS,3803
10059,12,1929-04-19,1948-01-01,L788,18175,018175,Verrua Po,VERRUA PO,,,18,1,Provincia,0,PV,1,CS,3655
10059,12,1948-01-01,1954-07-15,L788,18175,018175,Verrua Po,VERRUA PO,,,18,1,Provincia,3,PV,1,,
10059,12,1954-07-15,9999-12-31,L788,18175,018175,Verrua Po,VERRUA PO,,,18,1,Provincia,3,PV,1,CECS,10937
10060,4,1929-04-20,1935-04-15,I020,6926,006926,San Marzano Moasca,SAN MARZANO MOASCA,,,6,1,Provincia,0,AL,1,CS,1480
10060,4,1929-04-20,1935-04-15,I020,6926,006926,San Marzano Moasca,SAN MARZANO MOASCA,,,6,1,Provincia,0,AL,1,CS,1444
10060,97,1935-04-15,1947-06-23,I020,5812,005812,San Marzano Moasca,SAN MARZANO MOASCA,,,5,1,Provincia,0,AT,1,AP,10060
10060,97,1947-06-23,1947-06-23,I020,5812,005812,San Marzano Moasca,SAN MARZANO MOASCA,,,5,1,Provincia,0,AT,1,ES,10584
10060,97,1947-06-23,1947-06-23,I020,5812,005812,San Marzano Moasca,SAN MARZANO MOASCA,,,5,1,Provincia,0,AT,1,ES,10580
10061,37,1929-04-23,1945-09-01,D558,63842,063842,Fertilia,FERTILIA,,,63,1,Provincia,0,NA,4,CS,5226
10061,37,1929-04-23,1945-09-01,D558,63842,063842,Fertilia,FERTILIA,,,63,1,Provincia,0,NA,4,CS,5159
10061,98,1945-09-01,1946-12-21,D558,61805,061805,Fertilia,FERTILIA,,,61,1,Provincia,0,CE,4,AP,10061
10061,98,1946-12-21,1946-12-21,D558,61805,061805,Fertilia,FERTILIA,,,61,1,Provincia,0,CE,4,ES,10389
10061,98,1946-12-21,1946-12-21,D558,61805,061805,Fertilia,FERTILIA,,,61,1,Provincia,0,CE,4,ES,10387
10062,41,1929-05-03,1948-01-01,I741,67040,067040,Silvi,SILVI,,,67,1,Provincia,0,TE,4,CS,5891
10062,41,1948-01-01,9999-12-31,I741,67040,067040,Silvi,SILVI,,,67,1,Provincia,13,TE,4,,
10063,10,1929-05-14,1947-05-22,H616,16859,016859,Rovetta con Fino,ROVETTA CON FINO,,,16,1,Provincia,0,BG,1,CS,3015
10063,10,1929-05-14,1947-05-22,H616,16859,016859,Rovetta con Fino,ROVETTA CON FINO,,,16,1,Provincia,0,BG,1,CS,3100
10063,10,1947-05-22,1947-05-22,H616,16859,016859,Rovetta con Fino,ROVETTA CON FINO,,,16,1,Provincia,0,BG,1,ES,10553
10063,10,1947-05-22,1947-05-22,H616,16859,016859,Rovetta con Fino,ROVETTA CON FINO,,,16,1,Provincia,0,BG,1,ES,10554
10064,10,1929-05-14,1948-01-01,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,0,BG,1,CS,3193
10064,10,1929-05-14,1948-01-01,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,0,BG,1,CS,3078
10064,10,1929-05-14,1948-01-01,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,0,BG,1,CS,3062
10064,10,1948-01-01,1958-09-05,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,3,BG,1,,
10064,10,1958-09-05,9999-12-31,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,3,BG,1,CECS,11063
10064,10,1958-09-05,9999-12-31,L938,16241,016241,Villa d'Ogna,VILLA D'OGNA,,,16,1,Provincia,3,BG,1,CECS,11064
10065,83,1929-05-14,1948-01-01,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,1,Provincia,0,BZ,2,CS,9241
10065,83,1929-05-14,1948-01-01,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,1,Provincia,0,BZ,2,CS,9305
10065,83,1929-05-14,1948-01-01,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,1,Provincia,0,BZ,2,CS,9421
10065,83,1948-01-01,1953-05-23,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,1,Provincia,4,BZ,2,,
10065,83,1953-05-23,1954-07-17,H004,21067,021067,Prato Venosta/Prad,PRATO VENOSTA,PRAD,021522,21,1,Provincia,4,BZ,2,CD,10065
10065,83,1953-05-23,1954-07-17,H004,21067,021067,Prato Venosta/Prad,PRATO VENOSTA,PRAD,021522,21,1,Provincia,4,BZ,2,CECS,10895
10065,83,1954-07-17,1972-12-05,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,1,Provincia,4,BZ,2,CD,10065
10065,83,1972-12-05,9999-12-31,H004,21067,021067,Prato allo Stelvio/Prad am Stilfserjoch,PRATO ALLO STELVIO,PRAD AM STILFSERJOCH,,21,2,Provincia autonoma,4,BZ,2,APUTS,10065
10066,83,1929-05-15,1948-01-01,L601,21109,021109,Valle di Casies/Gsies,VALLE DI CASIES,GSIES,,21,1,Provincia,0,BZ,2,CS,9066
10066,83,1929-05-15,1948-01-01,L601,21109,021109,Valle di Casies/Gsies,VALLE DI CASIES,GSIES,,21,1,Provincia,0,BZ,2,CS,9380
10066,83,1929-05-15,1948-01-01,L601,21109,021109,Valle di Casies/Gsies,VALLE DI CASIES,GSIES,,21,1,Provincia,0,BZ,2,CS,9372
10066,83,1948-01-01,1972-12-05,L601,21109,021109,Valle di Casies/Gsies,VALLE DI CASIES,GSIES,,21,1,Provincia,4,BZ,2,,
10066,83,1972-12-05,9999-12-31,L601,21109,021109,Valle di Casies/Gsies,VALLE DI CASIES,GSIES,,21,2,Provincia autonoma,4,BZ,2,APUTS,10066
10067,7,1929-05-16,1929-12-28,B852,13839,013839,Carugo con Arosio,CARUGO CON AROSIO,,013548,13,1,Provincia,0,CO,1,CS,1864
10067,7,1929-05-16,1929-12-28,B852,13839,013839,Carugo con Arosio,CARUGO CON AROSIO,,013548,13,1,Provincia,0,CO,1,CS,1896
10067,7,1929-12-28,1948-01-01,B852,13839,013839,Carugo Arosio,CARUGO AROSIO,,,13,1,Provincia,0,CO,1,CD,10067
10067,7,1948-01-01,1950-04-05,B852,13839,013839,Carugo Arosio,CARUGO AROSIO,,,13,1,Provincia,3,CO,1,,
10067,7,1950-04-05,1950-04-05,B852,13839,013839,Carugo Arosio,CARUGO AROSIO,,,13,1,Provincia,3,CO,1,ES,10815
10067,7,1950-04-05,1950-04-05,B852,13839,013839,Carugo Arosio,CARUGO AROSIO,,,13,1,Provincia,3,CO,1,ES,10811
10068,10,1929-05-18,1947-06-24,C455,16816,016816,Cenate d'Argon,CENATE D'ARGON,,,16,1,Provincia,0,BG,1,CS,9870
10068,10,1929-05-18,1947-06-24,C455,16816,016816,Cenate d'Argon,CENATE D'ARGON,,,16,1,Provincia,0,BG,1,CS,3102
10068,10,1947-06-24,1947-06-24,C455,16816,016816,Cenate d'Argon,CENATE D'ARGON,,,16,1,Provincia,0,BG,1,ES,10592
10409,68,1948-01-01,1968-04-06,A456,30009,030009,Arzene,ARZENE,,,30,1,Provincia,6,UD,2,,
10409,99,1968-04-06,2015-01-01,A456,93003,093003,Arzene,ARZENE,,,93,1,Provincia,6,PN,2,AP,10409
10409,99,2015-01-01,2015-01-01,A456,93003,093003,Arzene,ARZENE,,,93,1,Provincia,6,PN,2,ES,11213
10410,68,1946-12-24,1948-01-01,H999,30141,030141,San Martino al Tagliamento,SAN MARTINO AL TAGLIAMENTO,,,30,1,Provincia,0,UD,2,CS,8546
10410,68,1948-01-01,1968-04-06,H999,30141,030141,San Martino al Tagliamento,SAN MARTINO AL TAGLIAMENTO,,,30,1,Provincia,6,UD,2,,
10410,99,1968-04-06,2017-09-30,H999,93039,093039,San Martino al Tagliamento,SAN MARTINO AL TAGLIAMENTO,,,93,1,Provincia,6,PN,2,AP,10410
10410,140,2017-09-30,9999-12-31,H999,93039,093039,San Martino al Tagliamento,SAN MARTINO AL TAGLIAMENTO,,,93,5,Unità non amministrativa,6,PN,2,APUTS,10410
10411,68,1946-12-24,1948-01-01,L044,30159,030159,Tapogliano,TAPOGLIANO,,,30,1,Provincia,0,UD,2,CS,9564
10411,68,1948-01-01,1968-04-06,L044,30159,030159,Tapogliano,TAPOGLIANO,,,30,1,Provincia,6,UD,2,,
10411,68,1968-04-06,2006-02-09,L044,30115,030115,Tapogliano,TAPOGLIANO,,,30,1,Provincia,6,UD,2,RN,10411
10411,68,2006-02-09,2009-01-01,L044,30115,030115,Tapogliano,TAPOGLIANO,,,30,1,Provincia,6,UD,2,AQ,9564
10411,68,2009-01-01,2009-01-01,L044,30115,030115,Tapogliano,TAPOGLIANO,,,30,1,Provincia,6,UD,2,ES,11183
10412,68,1946-12-24,1948-01-01,B788,30027,030027,Carlino,CARLINO,,,30,1,Provincia,0,UD,2,CS,8512
10412,68,1948-01-01,1968-04-06,B788,30027,030027,Carlino,CARLINO,,,30,1,Provincia,6,UD,2,,
10412,68,1968-04-06,2018-04-22,B788,30018,030018,Carlino,CARLINO,,,30,1,Provincia,6,UD,2,RN,10412
10412,141,2018-04-22,9999-12-31,B788,30018,030018,Carlino,CARLINO,,,30,5,Unità non amministrativa,6,UD,2,APUTS,10412
10413,68,1946-12-24,1948-01-01,H038,30119,030119,Preone,PREONE,,,30,1,Provincia,0,UD,2,CS,8432
10413,68,1948-01-01,1968-04-06,H038,30119,030119,Preone,PREONE,,,30,1,Provincia,6,UD,2,,
10413,68,1968-04-06,2018-04-22,H038,30084,030084,Preone,PREONE,,,30,1,Provincia,6,UD,2,RN,10413
10413,141,2018-04-22,9999-12-31,H038,30084,030084,Preone,PREONE,,,30,5,Unità non amministrativa,6,UD,2,APUTS,10413
10414,68,1946-12-24,1948-01-01,I405,30147,030147,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,1,Provincia,0,UD,2,CS,8435
10414,68,1948-01-01,1968-04-06,I405,30147,030147,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,1,Provincia,6,UD,2,,
10414,68,1968-04-06,1971-02-02,I405,30106,030106,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,1,Provincia,6,UD,2,RN,10414
10414,68,1971-02-02,2018-04-22,I405,30106,030106,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,1,Provincia,6,UD,2,AQ,8435
10414,68,1971-02-02,2018-04-22,I405,30106,030106,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,1,Provincia,6,UD,2,CE,8435
10414,141,2018-04-22,9999-12-31,I405,30106,030106,San Vito di Fagagna,SAN VITO DI FAGAGNA,,,30,5,Unità non amministrativa,6,UD,2,APUTS,10414
10415,81,1946-12-24,1948-01-01,A931,9011,009011,Boissano,BOISSANO,,,9,1,Provincia,0,SV,1,CS,1810
10415,81,1948-01-01,9999-12-31,A931,9011,009011,Boissano,BOISSANO,,,9,1,Provincia,7,SV,1,,
10416,49,1946-12-24,1948-01-01,C501,79026,079026,Cerenzia,CERENZIA,,,79,1,Provincia,0,CZ,4,CS,6741
10416,49,1948-01-01,1995-01-01,C501,79026,079026,Cerenzia,CERENZIA,,,79,1,Provincia,18,CZ,4,,
10416,105,1995-01-01,1999-01-13,C501,101006,101006,Cerenzia,CERENZIA,,,101,1,Provincia,18,KR,4,AP,10416
10416,105,1999-01-13,9999-12-31,C501,101006,101006,Cerenzia,CERENZIA,,,101,1,Provincia,18,KR,4,AQ,6741
10416,105,1999-01-13,9999-12-31,C501,101006,101006,Cerenzia,CERENZIA,,,101,1,Provincia,18,KR,4,CE,6741
10417,1,1946-12-26,1948-01-01,G262,1177,001177,Palazzo Canavese,PALAZZO CANAVESE,,,1,1,Provincia,0,TO,1,CS,10073
10417,1,1948-01-01,2015-01-01,G262,1177,001177,Palazzo Canavese,PALAZZO CANAVESE,,,1,1,Provincia,1,TO,1,,
10417,117,2015-01-01,9999-12-31,G262,1177,001177,Palazzo Canavese,PALAZZO CANAVESE,,,201,3,Città metropolitana,1,TO,1,APUTS,10417
10418,1,1946-12-26,1948-01-01,G719,1196,001196,Piverone,PIVERONE,,,1,1,Provincia,0,TO,1,CS,10073
10418,1,1948-01-01,2015-01-01,G719,1196,001196,Piverone,PIVERONE,,,1,1,Provincia,1,TO,1,,
10418,117,2015-01-01,9999-12-31,G719,1196,001196,Piverone,PIVERONE,,,201,3,Città metropolitana,1,TO,1,APUTS,10418
10419,75,1946-12-26,1948-01-01,B723,22041,022041,Carano,CARANO,,,22,1,Provincia,0,TN,2,CS,9036
10419,75,1948-01-01,1972-12-05,B723,22041,022041,Carano,CARANO,,,22,1,Provincia,4,TN,2,,
10419,75,1972-12-05,2020-01-01,B723,22041,022041,Carano,CARANO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10419
10419,75,2020-01-01,2020-01-01,B723,22041,022041,Carano,CARANO,,,22,2,Provincia autonoma,4,TN,2,ES,11302
10420,75,1946-12-26,1948-01-01,D243,22070,022070,Daiano,DAIANO,,,22,1,Provincia,0,TN,2,CS,9036
10420,75,1948-01-01,1972-12-05,D243,22070,022070,Daiano,DAIANO,,,22,1,Provincia,4,TN,2,,
10420,75,1972-12-05,2020-01-01,D243,22070,022070,Daiano,DAIANO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10420
10420,75,2020-01-01,2020-01-01,D243,22070,022070,Daiano,DAIANO,,,22,2,Provincia autonoma,4,TN,2,ES,11302
10421,75,1946-12-26,1948-01-01,L678,22211,022211,Varena,VARENA,,,22,1,Provincia,0,TN,2,CS,9036
10421,75,1948-01-01,1972-12-05,L678,22211,022211,Varena,VARENA,,,22,1,Provincia,4,TN,2,,
10421,75,1972-12-05,2020-01-01,L678,22211,022211,Varena,VARENA,,,22,2,Provincia autonoma,4,TN,2,APUTS,10421
10421,75,2020-01-01,2020-01-01,L678,22211,022211,Varena,VARENA,,,22,2,Provincia autonoma,4,TN,2,ES,11302
10422,3,1946-12-28,1948-01-01,C441,4060,004060,Celle di Macra,CELLE DI MACRA,,,4,1,Provincia,0,CN,1,CS,9960
10422,3,1948-01-01,9999-12-31,C441,4060,004060,Celle di Macra,CELLE DI MACRA,,,4,1,Provincia,1,CN,1,,
10423,3,1946-12-28,1948-01-01,D511,4087,004087,Faule,FAULE,,,4,1,Provincia,0,CN,1,CS,1060
10423,3,1948-01-01,9999-12-31,D511,4087,004087,Faule,FAULE,,,4,1,Provincia,1,CN,1,,
10424,3,1946-12-28,1948-01-01,F309,4124,004124,Mombarcaro,MOMBARCARO,,,4,1,Provincia,0,CN,1,CS,1021
10424,3,1946-12-28,1948-01-01,F309,4124,004124,Mombarcaro,MOMBARCARO,,,4,1,Provincia,0,CN,1,CS,1040
10424,3,1948-01-01,9999-12-31,F309,4124,004124,Mombarcaro,MOMBARCARO,,,4,1,Provincia,1,CN,1,,
10425,22,1947-01-04,1948-01-01,D807,41017,041017,Frontino,FRONTINO,,,41,1,Provincia,0,PU,3,CS,4400
10425,22,1948-01-01,1958-03-29,D807,41017,041017,Frontino,FRONTINO,,,41,1,Provincia,11,PU,3,,
10425,22,1958-03-29,9999-12-31,D807,41017,041017,Frontino,FRONTINO,,,41,1,Provincia,11,PU,3,AQ,4437
10426,22,1947-01-04,1948-01-01,G514,41045,041045,Petriano,PETRIANO,,,41,1,Provincia,0,PU,3,CS,4403
10426,22,1948-01-01,9999-12-31,G514,41045,041045,Petriano,PETRIANO,,,41,1,Provincia,11,PU,3,,
10427,75,1947-01-07,1948-01-01,A967,22020,022020,Bondo,BONDO,,,22,1,Provincia,0,TN,2,CS,9909
10427,75,1948-01-01,1972-12-05,A967,22020,022020,Bondo,BONDO,,,22,1,Provincia,4,TN,2,,
10427,75,1972-12-05,2016-01-01,A967,22020,022020,Bondo,BONDO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10427
10427,75,2016-01-01,2016-01-01,A967,22020,022020,Bondo,BONDO,,,22,2,Provincia autonoma,4,TN,2,ES,11239
10428,75,1947-01-07,1948-01-01,B135,22024,022024,Breguzzo,BREGUZZO,,,22,1,Provincia,0,TN,2,CS,9909
10428,75,1948-01-01,1972-12-05,B135,22024,022024,Breguzzo,BREGUZZO,,,22,1,Provincia,4,TN,2,,
10428,75,1972-12-05,2016-01-01,B135,22024,022024,Breguzzo,BREGUZZO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10428
10873,75,1972-12-05,9999-12-31,I714,22173,022173,Sfruz,SFRUZ,,,22,2,Provincia autonoma,4,TN,2,APUTS,10873
10874,75,1952-09-20,1972-12-05,I772,22175,022175,Smarano,SMARANO,,,22,1,Provincia,4,TN,2,CS,9075
10874,75,1972-12-05,2015-01-01,I772,22175,022175,Smarano,SMARANO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10874
10874,75,2015-01-01,2015-01-01,I772,22175,022175,Smarano,SMARANO,,,22,2,Provincia autonoma,4,TN,2,ES,11214
10875,75,1952-09-20,1972-12-05,B525,22037,022037,Campodenno,CAMPODENNO,,,22,1,Provincia,4,TN,2,CS,9098
10875,75,1972-12-05,2008-10-15,B525,22037,022037,Campodenno,CAMPODENNO,,,22,2,Provincia autonoma,4,TN,2,APUTS,10875
